Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
1067020,Available,Pear,1.03,VS2,I,,,,441,454,-91,https://viw-us.s3.amazonaws.com/1067020/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1067020,-,EX,EX,63,63,None,,IGI,523204143,https://viw-us.s3.amazonaws.com/c/523204143.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.06,FT,STK,MED,8.63x5.65x3.56,3.56,8.63,5.65,,44,,13.5,36.2,41.2,LABGROWN IGI LG523204143,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Greyish,,,,,,,,,,,,CVD
1046689,Available,Pear,1,VS2,I,,,,417,417,-91.5,https://viw-us.s3.amazonaws.com/1046689/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1046689,-,EX,EX,65,61.5,None,,IGI,510159686,https://viw-us.s3.amazonaws.com/c/510159686.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,5.2,FT,THK,STK,8.39x5.54x3.60,3.6,8.39,5.54,,45,,14.5,36.9,41.4,LABGROWN IGI LG510159686,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1070939,Available,Pear,1,VS2,I,,,,441,441,-91,https://viw-us.s3.amazonaws.com/1070939/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1070939,-,EX,VG,62.2,61,None,,IGI,512203145,https://viw-us.s3.amazonaws.com/c/512203145.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,5.5,FT,THK,STK,8.94x5.53x3.44,3.44,8.94,5.53,,44.5,,12.5,31.9,41.4,LABGROWN IGI LG512203145,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1195387,Available,Pear,1,VS2,I,,,,441,441,-91,https://viw-us.s3.amazonaws.com/1195387/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1195387,-,EX,EX,61.7,57,None,,IGI,533284163,https://viw-us.s3.amazonaws.com/c/533284163.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.05,FT,STK,MED,9.09x5.54x3.42,3.42,9.09,5.54,,43,,14,33.4,39.7,LABGROWN IGI LG533284163,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1032048A,Available,Pear,0.94,VS2,I,,,,360,338,-91,https://viw-us.s3.amazonaws.com/1032048A/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1032048A,-,GD,VG,59.7,60,None,,IGI,LG12828010,https://viw-us.s3.amazonaws.com/c/LG12828010.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,4.7,FT,STK,MED,8.61x5.43x3.24,3.24,8.61,5.43,,39,,16,37.5,37.5,LABGROWN IGI LG12828010,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1055098,Available,Pear,0.82,VS2,I,,,,326,267,-89.5,https://viw-us.s3.amazonaws.com/1055098/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1055098,-,VG,VG,63.4,62.5,None,,IGI,499125494,https://viw-us.s3.amazonaws.com/c/499125494.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.06,FT,,THK,7.86x5.16x3.27,3.27,7.86,5.16,,43.5,,14,37.5,41.2,LABGROWN IGI LG499125494,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1044962A,Available,Pear,0.5,VS2,I,,,,216,108,-91,https://viw-us.s3.amazonaws.com/1044962A/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1044962A,-,GD,GD,63.8,61,None,,IGI,LG12828002,https://viw-us.s3.amazonaws.com/c/LG12828002.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.08,FT,,THK,6.75x4.25x2.71,2.71,6.75,4.25,,42,,14,35.5,40.3,LABGROWN IGI LG12828002,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1237419,Available,Pear,3.02,VS1,J,,,,983,2967,-92.5,https://viw-us.s3.amazonaws.com/1237419/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1237419,-,EX,EX,63.8,60,None,,IGI,542211114,https://viw-us.s3.amazonaws.com/c/542211114.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.05,FT,STK,MED,13.15x7.74x4.94,4.94,13.15,7.74,,43.5,,16,38.2,40.3,LABGROWN IGI LG542211114,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1237421,Available,Pear,3.02,VS1,J,,,,1048,3165,-92,https://viw-us.s3.amazonaws.com/1237421/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1237421,-,EX,EX,64.2,60.5,None,,IGI,542211110,https://viw-us.s3.amazonaws.com/c/542211110.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.05,FT,THK,STK,12.63x7.99x5.13,5.13,12.63,7.99,,44.5,,15,36.6,40.9,LABGROWN IGI LG542211110,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1072097,Available,Pear,1.09,VS1,J,,,,399,435,-90.5,https://viw-us.s3.amazonaws.com/1072097/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1072097,-,EX,EX,63.7,57,None,,IGI,515217915,https://viw-us.s3.amazonaws.com/c/515217915.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,3.8,FT,STK,MED,8.95x5.75x3.66,3.66,8.95,5.75,,44.5,,15,35.5,41.3,LABGROWN IGI LG515217915,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1196542,Available,Pear,5.04,VS2,J,,,,1658,8354,-91.5,https://viw-us.s3.amazonaws.com/1196542/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1196542,-,EX,EX,63.2,59.5,None,,IGI,530291427,https://viw-us.s3.amazonaws.com/c/530291427.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,STK,MED,15.50x9.34x5.90,5.9,15.5,9.34,,44,,15.5,37.2,38.5,LABGROWN IGI LG530291427,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1207497,Available,Pear,2.05,VS2,J,,,,640,1312,-92,https://viw-us.s3.amazonaws.com/1207497/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1207497,-,EX,EX,61.3,60.5,None,,IGI,537249930,https://viw-us.s3.amazonaws.com/c/537249930.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,THK,MED,11.14x7.16x4.39,4.39,11.14,7.16,,43.5,,14.5,35.5,40.3,LABGROWN IGI LG537249930,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1210786,Available,Pear,1.1,VS2,J,,,,400,440,-90,https://viw-us.s3.amazonaws.com/1210786/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1210786,-,EX,EX,60.6,60,None,,IGI,537255465,https://viw-us.s3.amazonaws.com/c/537255465.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,STK,MED,9.51x5.73x3.47,3.47,9.51,5.73,,43,,13.5,33.1,40.1,LABGROWN IGI LG537255465,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Greyish,,,,,,,,,,,,CVD
1164135,Available,Princess,1.5,VS1,D,,,,1020,1530,-92.5,https://viw-us.s3.amazonaws.com/1164135/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1164135,-,EX,EX,71.7,70.5,None,,IGI,529287647,https://viw-us.s3.amazonaws.com/c/529287647.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,6.23x6.18x4.43,4.43,6.23,6.18,,56,,13,45,38.2,LABGROWN IGI LG529287647,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1180266,Available,Princess,1.62,VVS2,D,,,,1125,1823,-92.5,https://viw-us.s3.amazonaws.com/1180266/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1180266,-,EX,EX,73.3,69,None,,IGI,529287641,https://viw-us.s3.amazonaws.com/c/529287641.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,STK,MED,6.35x6.21x4.55,4.55,6.35,6.21,,55,,14.5,47.4,37.6,LABGROWN IGI LG529287641,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1177378,Available,Princess,1.62,VVS2,D,,,,1125,1823,-92.5,https://viw-us.s3.amazonaws.com/1177378/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1177378,-,EX,EX,70.8,71,None,,IGI,529287625,https://viw-us.s3.amazonaws.com/c/529287625.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,6.34x6.31x4.47,4.47,6.34,6.31,,53.5,,13,47.4,37.2,LABGROWN IGI LG529287625,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1194027,Available,Princess,2.12,SI1,E,,,,987,2092,-93,https://viw-us.s3.amazonaws.com/1194027/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1194027,-,EX,EX,69.9,68,None,,IGI,537224876,https://viw-us.s3.amazonaws.com/c/537224876.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,7.04x6.97x4.87,4.87,7.04,6.97,,54,,12,42.6,37.5,LABGROWN IGI LG537224876,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1186153,Available,Princess,1.52,SI1,E,,,,840,1277,-92,https://viw-us.s3.amazonaws.com/1186153/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1186153,-,EX,EX,67.9,68.5,None,,IGI,534248343,https://viw-us.s3.amazonaws.com/c/534248343.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,6.38x6.38x4.33,4.33,6.38,6.38,,55,,10.5,41,37.9,LABGROWN IGI LG534248343,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1183127,Available,Princess,1.51,SI1,E,,,,840,1268,-92,https://viw-us.s3.amazonaws.com/1183127/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1183127,-,EX,EX,72.4,70,None,,IGI,536275382,https://viw-us.s3.amazonaws.com/c/536275382.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.21x6.16x4.46,4.46,6.21,6.16,,55.5,,13,45.9,38.1,LABGROWN IGI LG536275382,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1146960,Available,Princess,3.03,VS1,E,,,,1680,5090,-94,https://viw-us.s3.amazonaws.com/1146960/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1146960,-,EX,EX,72.3,69,None,,IGI,523204228,https://viw-us.s3.amazonaws.com/c/523204228.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,7.90x7.83x5.66,5.66,7.9,7.83,,56.5,,13,43.1,38.4,LABGROWN IGI LG523204228,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1198929,Available,Princess,3,VS1,E,,,,1680,5040,-94,https://viw-us.s3.amazonaws.com/1198929/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1198929,-,EX,EX,74.6,70.5,None,,IGI,534248399,https://viw-us.s3.amazonaws.com/c/534248399.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,None,,0.06,,VERY THK,THK,7.65x7.56x5.64,5.64,7.65,7.56,,55.5,,14,45.4,38.2,LABGROWN IGI LG534248399,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1038663,Available,Princess,2.14,VS1,E,,,,990,2119,-94.5,https://viw-us.s3.amazonaws.com/1038663/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1038663,-,EX,EX,72.5,70,None,,IGI,490196066,https://viw-us.s3.amazonaws.com/c/490196066.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,7.01x6.99x5.07,5.07,7.01,6.99,,58,,12.5,45.2,39,LABGROWN IGI LG490196066,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1188999,Available,Princess,2.14,VS1,E,,,,1170,2504,-93.5,https://viw-us.s3.amazonaws.com/1188999/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1188999,-,EX,EX,71.1,70,None,,IGI,530287882,https://viw-us.s3.amazonaws.com/c/530287882.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,7.03x7.02x4.99,4.99,7.03,7.02,,56,,12.5,45.8,38.2,LABGROWN IGI LG530287882,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1179338,Available,Princess,2.08,VS1,E,,,,1170,2434,-93.5,https://viw-us.s3.amazonaws.com/1179338/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1179338,-,EX,EX,71.8,70.5,None,,IGI,529287615,https://viw-us.s3.amazonaws.com/c/529287615.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,STK,MED,6.93x6.89x4.95,4.95,6.93,6.89,,55.5,,12.5,44.5,38.2,LABGROWN IGI LG529287615,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1206985,Available,Princess,2.08,VS1,E,,,,1170,2434,-93.5,https://viw-us.s3.amazonaws.com/1206985/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1206985,-,EX,EX,71.9,69,None,,IGI,536275375,https://viw-us.s3.amazonaws.com/c/536275375.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,6.95x6.88x4.95,4.95,6.95,6.88,,56,,13.5,45.1,38.1,LABGROWN IGI LG536275375,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1053110,Available,Princess,2.03,VS1,E,,,,990,2010,-94.5,https://viw-us.s3.amazonaws.com/1053110/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1053110,-,EX,EX,73.3,69.5,None,,IGI,497176192,https://viw-us.s3.amazonaws.com/c/497176192.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,6.81x6.75x4.95,4.95,6.81,6.75,,56.5,,13,45.2,38.5,LABGROWN IGI LG497176192,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1039003,Available,Princess,2.02,VS1,E,,,,900,1818,-95,https://viw-us.s3.amazonaws.com/1039003/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1039003,-,EX,EX,69.9,71,None,,IGI,490196080,https://viw-us.s3.amazonaws.com/c/490196080.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,6.95x6.88x4.81,4.81,6.95,6.88,,55.5,,12,45.9,37.7,LABGROWN IGI LG490196080,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1033231,Available,Princess,2.02,VS1,E,,,,990,2000,-94.5,https://viw-us.s3.amazonaws.com/1033231/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1033231,-,EX,EX,72.2,68,None,,IGI,487198446,https://viw-us.s3.amazonaws.com/c/487198446.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,6.83x6.73x4.86,4.86,6.83,6.73,,55,,14,48.8,37.4,LABGROWN IGI LG487198446,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1108269,Available,Princess,2.02,VS1,E,,,,1080,2182,-94,https://viw-us.s3.amazonaws.com/1108269/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1108269,-,EX,EX,72.7,68,None,,IGI,517284220,https://viw-us.s3.amazonaws.com/c/517284220.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,3.9,,,MED,6.83x6.81x4.95,4.95,6.83,6.81,,56,,13,44.7,38.3,LABGROWN IGI LG517284220,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1168615,Available,Princess,2.02,VS1,E,,,,1170,2363,-93.5,https://viw-us.s3.amazonaws.com/1168615/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1168615,-,EX,EX,72.4,70,None,,IGI,528237203,https://viw-us.s3.amazonaws.com/c/528237203.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.87x6.80x4.92,4.92,6.87,6.8,,,,,,,LABGROWN IGI LG528237203,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1193957,Available,Princess,2.02,VS1,E,,,,1170,2363,-93.5,https://viw-us.s3.amazonaws.com/1193957/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1193957,-,EX,EX,72.4,70,None,,IGI,532264707,https://viw-us.s3.amazonaws.com/c/532264707.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.81x6.78x4.91,4.91,6.81,6.78,,55.5,,12.5,42.6,38.1,LABGROWN IGI LG532264707,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1194458,Available,Princess,2.02,VS1,E,,,,1080,2182,-94,https://viw-us.s3.amazonaws.com/1194458/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1194458,-,EX,EX,72,69,None,,IGI,533284199,https://viw-us.s3.amazonaws.com/c/533284199.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.84x6.83x4.92,4.92,6.84,6.83,,56,,12.5,42.7,38.3,LABGROWN IGI LG533284199,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1038571,Available,Princess,2.01,VS1,E,,,,900,1809,-95,https://viw-us.s3.amazonaws.com/1038571/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1038571,-,EX,EX,74.4,70.5,None,,IGI,490196068,https://viw-us.s3.amazonaws.com/c/490196068.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,STK,6.68x6.61x4.92,4.92,6.68,6.61,,55.5,,15,50.5,37.8,LABGROWN IGI LG490196068,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1104916,Available,Princess,2.01,VS1,E,,,,1080,2171,-94,https://viw-us.s3.amazonaws.com/1104916/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1104916,-,EX,EX,70.8,67.5,None,,IGI,514291034,https://viw-us.s3.amazonaws.com/c/514291034.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,3.3,,MED,THIN,6.91x6.88x4.87,4.87,6.91,6.88,,56,,11.5,42,38.3,LABGROWN IGI LG514291034,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1108303,Available,Princess,2.01,VS1,E,,,,1080,2171,-94,https://viw-us.s3.amazonaws.com/1108303/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1108303,-,EX,EX,70.1,70,None,,IGI,515230864,https://viw-us.s3.amazonaws.com/c/515230864.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,3.4,,,MED,6.93x6.88x4.82,4.82,6.93,6.88,,55.5,,11.5,42.8,38.2,LABGROWN IGI LG515230864,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1110920,Available,Princess,2.01,VS1,E,,,,1170,2352,-93.5,https://viw-us.s3.amazonaws.com/1110920/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1110920,-,EX,EX,72.9,68.5,None,,IGI,520213423,https://viw-us.s3.amazonaws.com/c/520213423.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,6.82x6.75x4.92,4.92,6.82,6.75,,56.5,,12.5,43.2,38.5,LABGROWN IGI LG520213423,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1179563,Available,Princess,2.01,VS1,E,,,,1080,2171,-94,https://viw-us.s3.amazonaws.com/1179563/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1179563,-,EX,EX,70.7,70.5,None,,IGI,532239163,https://viw-us.s3.amazonaws.com/c/532239163.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,7.01x6.85x4.84,4.84,7.01,6.85,,55.5,,12.5,45.1,37.9,LABGROWN IGI LG532239163,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1186187,Available,Princess,2.01,VS1,E,,,,1170,2352,-93.5,https://viw-us.s3.amazonaws.com/1186187/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1186187,-,EX,EX,70.7,71,None,,IGI,530287876,https://viw-us.s3.amazonaws.com/c/530287876.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,6.86x6.83x4.83,4.83,6.86,6.83,,55.5,,11.5,43.5,38.2,LABGROWN IGI LG530287876,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1189309,Available,Princess,2.01,VS1,E,,,,1170,2352,-93.5,https://viw-us.s3.amazonaws.com/1189309/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1189309,-,EX,EX,71.7,69,None,,IGI,530287881,https://viw-us.s3.amazonaws.com/c/530287881.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.02,,MED,THIN,6.91x6.83x4.90,4.9,6.91,6.83,,56,,14,48.1,38,LABGROWN IGI LG530287881,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
